Datetime,Open,High,Low,Close,Volume
2011-06-04 18:23:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:24:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:25:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:26:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:27:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:28:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:29:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:30:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:31:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:32:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:33:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:34:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:35:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:36:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:37:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:38:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:39:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:40:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:41:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:42:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:43:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:44:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:45:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:46:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:47:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:48:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:49:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:50:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:51:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:52:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:53:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:54:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:55:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:56:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:57:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:58:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 18:59:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:00:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:01:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:02:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:03:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:04:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:05:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:06:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:07:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:08:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:09:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:10:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:11:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:12:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:13:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:14:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:15:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:16:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:17:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:18:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:19:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:20:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:21:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:22:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:23:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:24:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:25:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:26:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:27:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:28:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:29:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:30:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:31:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:32:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:33:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:34:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:35:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:36:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:37:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:38:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:39:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:40:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:41:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:42:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:43:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:44:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:45:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:46:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:47:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:48:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:49:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:50:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:51:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:52:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:53:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:54:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:55:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:56:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:57:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:58:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 19:59:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:00:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:01:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:02:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:03:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:04:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:05:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:06:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:07:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:08:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:09:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:10:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:11:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:12:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:13:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:14:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:15:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:16:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:17:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:18:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:19:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:20:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:21:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:22:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:23:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:24:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:25:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:26:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:27:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:28:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:29:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:30:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:31:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:32:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:33:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:34:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:35:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:36:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:37:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:38:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:39:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:40:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:41:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:42:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:43:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:44:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:45:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:46:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:47:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:48:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:49:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:50:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:51:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:52:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:53:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:54:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:55:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:56:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:57:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:58:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 20:59:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:00:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:01:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:02:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:03:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:04:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:05:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:06:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:07:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:08:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:09:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:10:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:11:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:12:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:13:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:14:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:15:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:16:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:17:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:18:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:19:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:20:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:21:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:22:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:23:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:24:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:25:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:26:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:27:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:28:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:29:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:30:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:31:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:32:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:33:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:34:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:35:00,1.46355,1.46355,1.46355,1.46355,0.0
2011-06-04 21:36:00,1.46355,1.46355,1.46355,1.46355,0.0
